spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,15,0,5,,2025-02-17,87,True,175459,Short n' Sweet,2024-08-23,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",16,1,-3,,2025-02-17,83,True,256000,Hurry Up Tomorrow,2025-01-31,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96e-06,0.138,0.6,119.999,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,17,-1,-3,,2025-02-17,93,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,18,4,1,,2025-02-17,92,False,211978,Sailor Song,2024-07-26,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,19,1,-7,,2025-02-17,91,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,20,-1,3,,2025-02-17,86,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,21,2,3,,2025-02-17,89,True,159586,Alligator Bites Never Heal,2024-08-30,0.825,0.644,6,-3.24,0,0.33,0.0905,0.0,0.0795,0.622,93.292,4
0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,22,-4,22,,2025-02-17,89,True,157992,GNX,2024-11-22,0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,23,-2,-1,,2025-02-17,92,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3
5pNm9cYzWaAtoihxILG3cw,Balorda nostalgia,Olly,24,26,26,,2025-02-17,42,False,197708,TUTTA VITA,2025-02-11,0.541,0.562,1,-7.457,1,0.0496,0.0963,0.0,0.119,0.156,109.902,4
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),"LISA, Doja Cat, RAYE",25,3,-15,,2025-02-17,87,False,231174,Born Again (feat. Doja Cat & RAYE),2025-02-06,0.687,0.777,1,-4.704,1,0.0411,0.0686,0.0,0.0828,0.374,115.01,4
6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,26,1,-8,,2025-02-17,80,False,258034,The Rise and Fall of a Midwest Princess,2023-09-21,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,27,-1,6,,2025-02-17,88,False,157279,Short n' Sweet,2024-08-23,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4
0b0Dz0Gi86SVdBxYeiQcCP,Busy Woman,Sabrina Carpenter,28,-3,22,,2025-02-17,77,True,186612,Short n' Sweet (Deluxe),2025-02-14,0.727,0.755,7,-5.152,1,0.036,0.17,0.0,0.101,0.903,117.015,4
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,29,10,1,,2025-02-17,88,False,214357,blue,2024-08-02,0.746,0.317,4,-11.982,1,0.0342,0.933,0.0186,0.121,0.585,97.49,3
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",30,0,-2,,2025-02-17,91,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,31,-2,19,,2025-02-17,85,True,177000,DAMN.,2017-04-14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",32,2,0,,2025-02-17,89,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
5Z75FvRFiultmPFWHx5jQ7,7 Dias,"Gabito Ballesteros, Tito Double P",33,-2,-7,,2025-02-17,85,True,180688,7 Dias,2025-01-30,0.838,0.746,11,-3.749,1,0.0614,0.386,0.0,0.0839,0.577,111.913,3
3aSWXU6owkZeVhh94XxEWO,30 For 30 (with Kendrick Lamar),"SZA, Kendrick Lamar",34,-2,16,,2025-02-17,87,True,278276,SOS Deluxe: LANA,2024-12-20,0.714,0.415,1,-10.338,0,0.0634,0.758,0.000112,0.133,0.506,140.059,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,35,-2,-8,,2025-02-17,90,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",36,4,-5,,2025-02-17,89,True,278014,CHROMAKOPIA,2024-10-28,0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,3
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,37,-2,5,,2025-02-17,84,True,186365,Short n' Sweet,2024-08-23,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4
4eLDmhsJW3JoZTXCAozHor,Loco,Neton Vega,38,-14,12,,2025-02-17,61,False,186521,Mi Vida Mi Muerte,2025-02-14,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.636,91.981,4
78HEzDEs1QUnHB2DbxgC1s,Te Quería Ver,"Alemán, Neton Vega",39,3,0,,2025-02-17,82,False,176129,Te Quería Ver,2025-01-31,0.802,0.761,4,-5.182,0,0.0681,0.188,1.69e-05,0.0922,0.448,100.019,4
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,40,-4,-6,,2025-02-17,90,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,41,-4,-3,,2025-02-17,87,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,42,8,8,,2025-02-17,84,False,220734,Doo-Wops & Hooligans,2010-05-11,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,43,7,2,,2025-02-17,88,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,44,6,6,,2025-02-17,76,False,208211,Strange Trails,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,45,3,-5,,2025-02-17,88,True,177590,ROSONES,2024-12-05,0.802,0.726,1,-5.939,1,0.0318,0.704,9.7e-06,0.117,0.604,120.129,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",46,-5,1,,2025-02-17,83,False,173858,LA CIUDAD,2024-12-24,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
5Nz7hI3cCOHmMR4vSLJ1An,GIMME A HUG,Drake,47,-9,3,,2025-02-17,74,True,193054,$ome $exy $ongs 4 U,2025-02-14,0.457,0.671,1,-5.53,1,0.0979,0.0643,0.0,0.0772,0.245,142.95,4
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"Kendrick Lamar, Jay Rock",48,2,2,,2025-02-17,79,True,386906,"good kid, m.A.A.d city",2012-01-01,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",49,-6,-14,,2025-02-17,89,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,50,-4,-25,,2025-02-17,88,True,224136,Hurry Up Tomorrow,2025-01-31,0.647,0.645,7,-6.425,0,0.0303,0.0871,0.0,0.671,0.422,120.098,4
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",1,3,10,ZA,2025-02-17,90,False,177598,GNX,2024-11-21,0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,4
021iZJ1jjc6cZZ4sMXvcW9,Romeo & Juliet,"Naledi Aphiwe, Mawelele",2,3,2,ZA,2025-02-17,58,False,307663,Romeo & Juliet,2025-01-22,0.744,0.562,2,-9.515,1,0.0475,0.241,0.0179,0.0593,0.691,125.989,3
24fRfn3FOM4xk02aE4wief,Vuka (feat. Thukuthela),"Oscar Mbo, Jazzworx, Thukuthela",3,-1,-2,ZA,2025-02-17,62,False,327451,Vuka (feat. Thukuthela),2024-12-13,0.738,0.455,4,-10.965,0,0.0466,0.175,0.198,0.105,0.524,118.006,4
2LeOHKRLm1Bz7eeNVinUYs,Esandleni,Nontokozo Mkhize,4,19,-2,ZA,2025-02-17,52,False,336600,Lindiwe,2025-01-24,0.477,0.683,4,-5.893,1,0.0395,0.0597,0.00045,0.335,0.495,99.768,4
4QdFYz1hjkDVDTqAKmIdOx,"Ngibolekeni (feat. Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane & Kabelo Sings)","DJ Maphorisa, Xduppy, Scotts Maphuma, Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane, Kabelo Sings",5,-4,-2,ZA,2025-02-17,59,False,578571,"Ngibolekeni (feat. Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane & Kabelo Sings)",2025-01-31,0.85,0.823,1,-8.95,1,0.0546,0.0126,0.000281,0.0609,0.746,112.012,4
1F3J7D5byxTWbEyhpizptk,Uyaphapha Marn (feat. Scotts Maphuma & Kabelo Sings),"TNK MusiQ, DJ Maphorisa, Seun1401, Scotts Maphuma, Kabelo Sings",6,-3,2,ZA,2025-02-17,54,False,437787,Uyaphapha Marn (feat. Scotts Maphuma & Kabelo Sings),2025-01-31,0.809,0.649,1,-7.403,1,0.0501,0.0878,0.00104,0.0922,0.395,113.003,4
5Nz7hI3cCOHmMR4vSLJ1An,GIMME A HUG,Drake,7,1,43,ZA,2025-02-17,74,True,193054,$ome $exy $ongs 4 U,2025-02-14,0.457,0.671,1,-5.53,1,0.0979,0.0643,0.0,0.0772,0.245,142.95,4
7hO6BIPeHb0Y5v9bgXoxKg,Sohlala Sisonke,"Dlala Thukzin, Zeh McGeba, MK Productions",8,-2,-3,ZA,2025-02-17,60,False,327457,Finally Famous Too,2024-09-27,0.715,0.765,7,-7.837,0,0.0363,0.124,0.0824,0.0391,0.733,118.026,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,9,1,17,ZA,2025-02-17,92,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4
2f6K1uDICmz5TrZ7wAHdUm,Uyena - Live,Sjava,10,4,-1,ZA,2025-02-17,55,False,347903,Inkanyezi (Live),2025-01-31,0.355,0.849,6,-5.591,1,0.164,0.476,0.0,0.349,0.633,143.383,4
0DGP0pRR8yz4OW2xxjIskt,Vuma Dlozi Lami (feat. Ancestral Rituals),"Issa sisdoh, Ancestral Rituals",11,-2,-5,ZA,2025-02-17,58,False,380238,Vuma Dlozi Lami (feat. Ancestral Rituals),2024-09-12,0.675,0.619,2,-8.775,1,0.0328,0.00155,0.0759,0.0456,0.759,117.988,4
4u43I0LP2Xf85OAS85eG0R,CN TOWER,"PARTYNEXTDOOR, Drake",12,-1,38,ZA,2025-02-17,75,True,241889,$ome $exy $ongs 4 U,2025-02-14,0.672,0.412,3,-7.057,0,0.194,0.318,0.0,0.131,0.217,126.921,4
4cwyp1aL1q3LfGCteqe8tL,PIMMIE'S DILEMMA,"Pimmie, PARTYNEXTDOOR, Drake",13,9,37,ZA,2025-02-17,39,False,118153,$ome $exy $ongs 4 U,2025-02-13,0.73,0.223,11,-8.423,1,0.0462,0.944,0.000895,0.109,0.247,129.776,4
7MD8gswt08VhFwVF1PR8Mg,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)","Mr Pilato, Ego Slimflow, Tebogo G Mashego, Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",14,-7,-7,ZA,2025-02-17,67,False,454778,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",2024-11-08,0.848,0.588,9,-10.935,1,0.0532,0.00115,0.00485,0.0523,0.301,113.002,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",15,2,-3,ZA,2025-02-17,98,False,251667,Die With A Smile,2024-08-16,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
1blpjqXA4y03pWHnDbhs9l,Bo Gogo (feat. Tracy & Thatohatsi),"Kelvin Momo, Da Muziqal Chef, Tracy, Thatohatsi",16,-4,-6,ZA,2025-02-17,60,False,527129,Ntsako,2024-12-13,0.811,0.71,8,-11.21,0,0.0495,0.0147,0.0276,0.0928,0.534,113.003,4
6eyJuobFFGXLAOOkxrIdSV,All My Life,"Mawelele, Kwesta",17,-1,-3,ZA,2025-02-17,58,False,266526,All My Life,2024-08-30,0.69,0.401,8,-9.186,1,0.0493,0.749,0.000522,0.111,0.463,95.009,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"Kendrick Lamar, SZA",18,11,32,ZA,2025-02-17,90,True,232186,Black Panther The Album Music From And Inspired By,2018-02-09,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
6VBfzBgHu8tFeeg2ZQO4gH,Wayengenalutho,MENZI MUSIC,19,1,-6,ZA,2025-02-17,55,False,312293,Sizesiguge,2024-12-06,0.591,0.962,9,-4.144,1,0.0397,0.201,2.27e-06,0.0849,0.93,68.517,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,20,6,-4,ZA,2025-02-17,96,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",21,4,13,ZA,2025-02-17,92,True,220690,GNX,2024-11-22,0.855,0.529,6,-6.679,0,0.263,0.0837,0.0,0.423,0.548,100.036,4
4JeD0FGslDsMeeahEGZa2L,DEEPER,PARTYNEXTDOOR,22,-7,28,ZA,2025-02-17,73,True,172337,$ome $exy $ongs 4 U,2025-02-14,0.431,0.534,7,-7.302,0,0.094,0.0965,0.0,0.0629,0.322,100.581,4
6txAWGckgEGJIhLjhNdtE9,Residuals,Chris Brown,23,27,27,ZA,2025-02-17,67,False,215178,11:11 (Deluxe),2024-04-10,0.58,0.645,6,-7.793,0,0.0821,0.342,0.0,0.108,0.171,114.905,4
7DL2F2bueQycqYjqsjHYjG,MOTH BALLS,"PARTYNEXTDOOR, Drake",24,-5,26,ZA,2025-02-17,73,True,212629,$ome $exy $ongs 4 U,2025-02-14,0.513,0.461,1,-7.951,1,0.182,0.391,0.0,0.0995,0.194,95.551,4
2u9S9JJ6hTZS3Vf22HOZKg,NOKIA,Drake,25,10,25,ZA,2025-02-17,72,True,241023,$ome $exy $ongs 4 U,2025-02-14,0.537,0.727,5,-4.184,1,0.15,0.247,0.0,0.173,0.508,106.037,4
1F6nHHDJyTHLgDDFj1ZZDt,SOMETHING ABOUT YOU,"PARTYNEXTDOOR, Drake",26,-5,24,ZA,2025-02-17,73,True,218682,$ome $exy $ongs 4 U,2025-02-14,0.51,0.491,7,-8.869,0,0.1,0.24,2.73e-05,0.359,0.0792,136.093,4
5pRsWnuWkwfnCsaSlxYrsj,Moyongcwele,Nontokozo Mkhize,27,23,3,ZA,2025-02-17,49,False,309473,Lindiwe,2025-01-24,0.24,0.159,3,-14.106,1,0.0288,0.789,0.0,0.0614,0.117,97.004,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,28,20,-10,ZA,2025-02-17,92,False,261466,HIT ME HARD AND SOFT,2024-05-17,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
4zZxynw8cwhCRlDl9pay2f,Diqabang,"Khathapillar, Sol Phenduka, Smash SA, Kamoh Xaba",29,-16,-14,ZA,2025-02-17,59,False,402890,Diqabang,2024-05-20,0.711,0.52,2,-11.103,0,0.0331,0.102,0.00152,0.13,0.363,111.993,4
4GqhG9rDuRUoNyDSMJ0Brq,SPIDER-MAN SUPERMAN,"PARTYNEXTDOOR, Drake",30,1,20,ZA,2025-02-17,72,True,203893,$ome $exy $ongs 4 U,2025-02-14,0.453,0.52,11,-9.146,1,0.0637,0.658,4.24e-06,0.118,0.111,111.035,4
3RCMGDpJlWeEgCLhOz63oa,Ngiyakuthanda,MENZI MUSIC,31,9,-12,ZA,2025-02-17,54,False,283062,Sizesiguge,2024-12-06,0.556,0.924,7,-5.459,0,0.0365,0.424,1.44e-05,0.335,0.833,136.027,4
2tUXE87QNnoVQZApV3uyVZ,Ngisakuthanda,"Zee Nxumalo, TBO, PYY Logdrum King, DJ Tearz, Dr Thulz",32,2,5,ZA,2025-02-17,55,False,442122,Ngisakuthanda,2024-09-06,0.767,0.814,8,-5.779,0,0.0555,0.00891,0.000751,0.0668,0.546,112.998,4
0AQfRLzd7pQZcLtfh9Onb8,Shayi'Moto (feat. Seemah & Yanda Woods),"Mellow & Sleazy, Scotts Maphuma, Mr Pilato, Seemah, Yanda Woods",33,-15,-12,ZA,2025-02-17,61,False,445719,Shayi'Moto (feat. Seemah & Yanda Woods),2024-11-08,0.853,0.773,1,-10.387,0,0.0565,0.0275,0.0175,0.0908,0.513,112.002,4
5tIt860TkOItU0BRafiyzd,Sigade Umzila,Mthandeni SK,34,8,-14,ZA,2025-02-17,55,False,205400,Sigade Umzila,2024-11-29,0.705,0.882,1,-7.342,0,0.0368,0.339,0.161,0.208,0.883,89.968,4
5aIEFCKhVUM5sKkwOSdFiM,CRYING IN CHANEL,Drake,35,-8,15,ZA,2025-02-17,73,True,199602,$ome $exy $ongs 4 U,2025-02-14,0.6,0.411,2,-9.139,1,0.0719,0.224,0.000159,0.0997,0.119,113.327,4
0prPe1VYMLkXi2RMlOGaU6,PIKIPIKI (feat. Cowboii),"Scotts Maphuma, Shaunmusiq, CowBoii",36,-12,-14,ZA,2025-02-17,59,False,351640,PIATO (A Different Chapter),2024-12-13,0.9,0.772,1,-5.193,1,0.0452,0.00744,0.014,0.627,0.342,112.003,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",37,0,-10,ZA,2025-02-17,89,False,169917,rosie,2024-12-06,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4
53wwaMp15eGyE12Cm7sxLa,Ungukuphila,Xolly Mncwango,38,12,-14,ZA,2025-02-17,54,False,356306,Jesus Is Enough,2020-11-20,0.278,0.49,3,-11.191,1,0.0523,0.454,0.0,0.351,0.332,168.763,3
79r4mAwHBAB1x5QnImlUM6,Ncono Siyeke,"Mshinwemali, Shenge wasehlalankosi",39,-6,-16,ZA,2025-02-17,56,False,299363,Ncono Siyeke,2024-09-10,0.455,0.799,2,-8.831,1,0.0359,0.384,0.0,0.575,0.868,99.729,3
2kZoOj1n5vk9BuF0sih58M,SOMEBODY LOVES ME,"PARTYNEXTDOOR, Drake",40,1,10,ZA,2025-02-17,72,True,182767,$ome $exy $ongs 4 U,2025-02-14,0.365,0.511,9,-6.14,1,0.0905,0.514,0.0,0.702,0.222,77.029,3
1YHQQFtKqFSFrqL4cNvstU,SMALL TOWN FAME,Drake,41,-3,9,ZA,2025-02-17,72,True,148509,$ome $exy $ongs 4 U,2025-02-14,0.842,0.524,1,-6.031,0,0.305,0.443,9.74e-06,0.303,0.354,100.002,4
62KQubjM0rmQ7L3VvybxrL,Vulani (feat. Thatohatsi & Tracy),"Kelvin Momo, Da Muziqal Chef, Thatohatsi, Tracy",42,1,4,ZA,2025-02-17,55,False,476100,Ntsako,2024-12-13,0.689,0.507,1,-11.118,0,0.0705,0.0411,0.00333,0.0279,0.463,113.01,4
6OY9Y4MJKoj1COWKiUyZCN,Kusho Bani,Cassper Nyovest,43,7,7,ZA,2025-02-17,45,True,224508,Kusho Bani,2025-02-07,0.721,0.664,2,-5.447,1,0.179,0.0151,5.25e-06,0.0828,0.409,154.984,4
2NUL19ktYaXmes18Cz7HPn,Skuta Baba - Remix,"WOODBLOCK DJS, Buzzi Lee, Kane Keid, Cassper Nyovest, Kwesta, Tony Dayimane, Mvelost, Set Off, Somololo",44,-8,-8,ZA,2025-02-17,60,False,372710,Skuta Baba (Remix),2024-12-06,0.796,0.826,9,-7.976,0,0.0963,0.171,0.0,0.0739,0.727,98.001,4
3JyEmaZmPsuIvFivnwN22k,All for You,Glenn Jones,45,5,-16,ZA,2025-02-17,51,False,274026,All Of You,1990-05-15,0.695,0.36,8,-12.65,1,0.054,0.174,0.0,0.0694,0.839,94.885,4
1DyNpDv4M8qBTthYIAPvqW,Phuthuma,"Cyfred, Scotts Maphuma",46,-2,-11,ZA,2025-02-17,57,False,323750,Phuthuma,2024-08-16,0.885,0.677,7,-9.004,0,0.0532,0.0921,0.0035,0.0825,0.393,112.994,4
34eKUydsaj9GeMTT1ybutO,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",47,-15,-14,ZA,2025-02-17,61,False,381428,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),2024-10-18,0.861,0.622,1,-12.417,1,0.0727,0.0632,7.79e-05,0.253,0.413,112.009,4
2xxb5zW09uwbgyLprALi9E,RAINING IN HOUSTON,Drake,48,-3,2,ZA,2025-02-17,71,True,244931,$ome $exy $ongs 4 U,2025-02-14,0.465,0.534,7,-6.316,0,0.0546,0.788,0.0,0.0992,0.439,119.173,4
0dI8174H04ATp4iEw0WkrT,"Sthandwa Sam (feat. BelloM, Epic DJ, DJ Seneath & X-Morizo)","2Point1, BelloM, EPIC DJ, DJ Seneath, X-Morizo",49,-21,-9,ZA,2025-02-17,57,False,380199,"Sthandwa Sam (feat. BelloM, Epic DJ, DJ Seneath & X-Morizo)",2024-10-18,0.773,0.754,1,-7.588,0,0.0369,0.00723,0.0405,0.0191,0.528,112.997,4
